Mouse_ID,HI,Sex,infection_status,predicted_weight_loss,IFNy,CXCR3,IL.6,IL.13,IL1RN,CASP1,CXCL9,IDO1,IRGM1,MPO,MUC2,MUC5AC,MYD88,NCR1,PRF1,RETNLB,SOCS1,TICAM1,TNF,hybrid_category,group,UMAP1,UMAP2
AA0750,0,F,FALSE,7.51444789512063,-12.6519461924368,-13.7204698426568,-17.584414627415,-14.5785596599892,-14.1032615410541,-14.1941767141592,-18.3399961568059,-13.2284694239658,-17.7593464056048,-15.3047878753709,-18.0294552801199,-16.681977771621,-21.0656794541951,-14.2070074773655,-19.7625984018609,-17.0627152929432,-16.260382749493,-17.7134623428854,-19.7187700706228,M.m.domesticus,F_FALSE,-2.199316424625467,1.936403446765508
AA0751,0.0952381,F,TRUE,8.91024093160666,-21.3011425047603,-19.5673371738862,-20.1238935865259,-17.3483391598634,-26.0505920174752,-18.7852775860939,-26.4853093883089,-23.9280489584149,-25.2259232513724,-22.7040956075458,-18.7136652879226,-17.4834026198851,-28.9064727243877,-17.4510105451233,-22.9801087134947,-18.4142748769401,-18.8259487776768,-21.3294367541853,-22.8745776137033,M.m.domesticus,F_TRUE,-0.6946295846751713,-3.4394659090996162
AA0752,0.1666666667,M,FALSE,9.6798257584947,-12.2479731300592,-15.7603373661813,-15.6443303787173,-14.7261793497849,-15.8291571099004,-15.2699924467619,-16.9371157687768,-14.3521697653149,-18.2760829129625,-16.2025887801641,-18.5194419004594,-17.989305597359,-19.0252563027968,-15.2816082417086,-14.6113280825281,-17.0382493886868,-18.0479402727432,-14.3985731840694,-15.7498586722171,Hybrid,M_FALSE,-0.8621121328685732,1.1571731082889416
AA0753,0.1666666667,M,TRUE,8.16002715953979,-13.0012443308066,-19.3294537407874,-19.2282987936435,-16.8274459774175,-15.5425201223126,-20.0782330092389,-20.3590869697744,-14.5130698953541,-25.0308718928063,-16.4584299271306,-18.7582100046355,-17.6312208014682,-20.6058547949238,-17.7323528951293,-18.6897437005374,-17.4452825177288,-17.0906220534413,-18.4674144940541,-19.6133372414742,Hybrid,M_TRUE,-0.9977647159670431,-1.4020625508217228
AA0754,0.1666666667,M,TRUE,8.99247358765197,-11.9642322167913,-13.6192662692383,-16.900160057732,-14.8222545303822,-11.3769987432575,-13.0224968793589,-17.5909722161493,-11.4996511117303,-16.2421478120046,-12.2878608551011,-14.4549254330121,-13.9140621538468,-19.5106496550737,-13.7879041447878,-19.4122263532252,-15.97890989303,-15.2639749236708,-15.7593156935198,-14.509722667249,Hybrid,M_TRUE,-2.5326053086816227,2.2941189667296853
AA0755,0.7777777778,M,TRUE,9.25142597603904,-16.5498203271144,-14.3042976786799,-16.4127576247764,-15.5287316016143,-16.0630386608141,-17.509841230652,-21.5854945984327,-16.7871393244273,-19.6755928574755,-16.7651060512035,-18.8078848419862,-17.9172136655375,-18.4401407165941,-14.7434886942102,-13.0775275351839,-18.8148475085175,-18.9110865328223,-14.0880950500509,-17.0910542058628,Hybrid,M_TRUE,-0.8897613808872422,0.808548692819415
AA0756,1,M,FALSE,8.323321904634,-14.7939530967697,-17.4471392299373,-15.6167990219117,-12.043956491963,-16.6376325130784,-18.293873832772,-20.4821639503653,-17.9236429068997,-11.4534687614864,-18.1537447536427,-12.2482420480239,-12.5869991117424,-21.6509624405456,-16.8058734527416,-14.8966683059002,-16.5739506123078,-12.4145302177053,-20.3351204640854,-18.7244824600406,M.m.musculus,M_FALSE,-0.880871862674059,3.1409163793256494
AA0757,0.2666666667,F,FALSE,11.5316678353759,-12.3679036296068,-14.8892181623639,-19.7939783000975,-15.052563800191,-14.5320840680189,-16.3209551365351,-13.9588143718674,-14.8096065791416,-18.5745204558415,-15.9836440208169,-17.252207893182,-17.4203806137947,-16.4566475315147,-12.8470258980082,-13.6617709746212,-14.4407658545555,-18.5995672202768,-13.0746078912591,-13.1571394400725,Hybrid,F_FALSE,-0.5771133828434691,1.3066180703933994
AA0758,0.1538461538,M,TRUE,8.172283678372,-13.9869346954399,-17.8865329207692,-15.2687109372148,-14.3412985251477,-13.4471211612328,-14.2233807319107,-19.3240357057332,-14.067739550092,-17.1217207678993,-14.7944551598265,-17.0220002747278,-15.8817409078464,-20.9467062065491,-14.5607823463108,-14.4731800308254,-15.6159090496646,-16.1516822613184,-21.6404664855711,-17.1713790069909,Hybrid,M_TRUE,-1.936353715007564,1.9024340482952957
AA0760,0,F,FALSE,8.68367073120526,-11.4531606839892,-18.4237280918675,-22.4177348141621,-14.0531871790127,-13.7122370878981,-16.8377033631581,-17.1494761843299,-12.0984309071106,-18.0901095959627,-15.5786068265572,-17.9501407195044,-16.6488747214064,-20.8316601941277,-17.7026603655641,-17.3365417587548,-15.7674440424081,-17.6996204463712,-20.8812366295705,-17.8147644709417,M.m.domesticus,F_FALSE,-1.9381905759490234,1.8506388350344145
AA0761,0.125,M,FALSE,13.1201797233699,-13.6631061832249,-24.559612038948,-16.4127576247764,-21.9392102311482,-19.3401955891667,-22.0666162676729,-21.0017122245582,-17.9076869926142,-28.2301581440799,-15.5230874190367,-23.5195292805533,-17.9025798755266,-17.5571678730286,-20.4791149823644,-14.4455262895944,-23.4006106573655,-26.832234181341,-22.4297632976663,-26.7447885582665,Hybrid,M_FALSE,-1.4361838518759396,-4.053407707887695
AA0762,0.1111111111,M,FALSE,8.87494722788302,-12.3086708652353,-13.7903720255105,-17.9126167579635,-15.4724455845976,-14.1256121771616,-13.1512492692502,-21.6758195543643,-11.2428398953023,-17.8332483936614,-13.8267081112583,-15.2199447223858,-15.2406485821357,-21.6933066582198,-14.0137984818877,-17.286779328432,-15.5631445668103,-16.0438328742159,-18.1507735198975,-17.6304622688105,Hybrid,M_FALSE,-2.2808207331383485,2.025298033010681
AA0763,0.3529411765,M,FALSE,15.4329699860651,-12.9594852315352,-17.9022507684041,-16.3671926608635,-15.1283118124618,-15.8666286407408,-15.1282282825892,-14.0999630724161,-15.3963466019616,-19.4392206408425,-18.1758305179882,-19.7212490539857,-18.7853687435795,-17.2960574296593,-13.0538874683492,-13.8417853097831,-16.048648856438,-20.4450641353791,-14.1362712410698,-15.6707231890659,Hybrid,M_FALSE,-0.7817015856315601,1.0566638858322155
AA0764,0.8888888889,M,FALSE,11.8409625312231,-13.6255811084649,-14.516709598692,-14.453892187457,-15.3521729633117,-14.0529981464495,-11.7842248556299,-14.2849394587819,-14.7910637352373,-15.6746752055239,-14.1788016212402,-14.5233634835998,-13.962982473454,-16.9002154615752,-18.0671396550821,-12.3263052742696,-14.7306806209197,-16.3787791214156,-12.8323105173592,-14.4505901369765,Hybrid,M_FALSE,0.5197443419142039,2.587811469414066
AA0765,0.8888888889,M,TRUE,9.75062302180746,-12.453264350708,-19.7307391963634,-18.4446061556425,-14.2681195861491,-14.3776036682983,-21.7586240777065,-20.3278980538919,-14.2583339236065,-19.549700843565,-16.5373849412821,-19.4231517159717,-18.4587319048455,-21.2223425553108,-22.674496996504,-16.5694873138734,-19.0691767085907,-18.3020588097299,-17.2168232941891,-19.4068196674644,Hybrid,M_TRUE,-1.4952383705676973,-1.3933609927792379
AA0766,0.09523809524,F,FALSE,6.41416640355647,-15.6196952396641,-16.1802115272727,-19.7645014953264,-13.570576817996,-17.6670313751013,-20.4400263095328,-16.8713062228335,-18.5537074118848,-16.3787791214156,-17.652890031286,-15.7924390892751,-15.9535341877181,-20.6992415158154,-16.2761574829957,-15.4011637305246,-16.2539370082003,-16.7937905970477,-17.4496470867992,-17.0072299640823,M.m.domesticus,F_FALSE,-0.6515858679041289,2.4732471221743677
AA0767,0.1764705882,M,FALSE,6.0574949047601,-19.8021713546125,-12.988501302865,-16.9845206882524,-15.7097050981987,-16.9073014713396,-17.3436029807452,-18.5492735916336,-19.3512296180431,-18.7118752118331,-19.7696890643755,-19.3439505034428,-19.0520345770842,-20.5536848926163,-15.2271361310863,-15.3033283303829,-17.3544718797876,-17.6306077092027,-20.4780978791428,-19.5468781355219,Hybrid,M_FALSE,-0.6299701166021807,-1.6439126016115884
AA0769,0.1578947368,F,FALSE,6.61456332167498,-20.247647181022,-20.2220246327152,-19.4194242618673,-17.018326016624,-14.1514471866887,-19.7876197435574,-23.0581761224898,-14.7320941422625,-17.6761827707494,-14.6880695886468,-16.8220301020444,-15.5366699394764,-14.3933386608233,-20.8967570245742,-20.4698267394192,-15.2190773905582,-16.3171742472833,-22.4297632976663,-21.0017122245582,Hybrid,F_FALSE,1.8837223368099263,1.0537289582695324
AA0770,0.8571428571,F,FALSE,8.6012733279438809,-19.0089029117961,-13.9673006728816,-18.7558184531368,-24.2834893194632,-14.2456308888853,-15.1004856334204,-18.7023406573702,-16.8648083573757,-15.3135653330912,-13.5651357404285,-14.5897765756511,-14.0504620705653,-13.5652248121799,-22.245861327514,-16.1998297952414,-16.3251275892704,-14.2891603622293,-22.3566843446455,-15.3563917451924,Hybrid,F_FALSE,2.6252657699039026,1.1908509542241479
AA0771,0.8571428571,F,FALSE,7.18027226070571,-23.1346105129697,-14.5330196300358,-17.8760152912145,-28.9064727243877,-14.5999488291316,-15.6136317677385,-20.1988661807832,-15.0211332293365,-15.2639749236708,-14.4157614544009,-15.1721065883009,-14.5015017953058,-14.4196307799587,-23.3041750307847,-20.3586884997147,-15.863359377264,-14.4237069072475,-23.6515661719458,-17.9380575292227,Hybrid,F_FALSE,2.4458214301796604,1.1763205819115423
AA0772,0.2352941176,M,FALSE,9.18899582186432,-13.7587145643032,-12.4853729804152,-12.0063125331319,-17.0974747634774,-24.112499288055,-15.5109911561716,-12.3718862501534,-20.8937776535328,-16.6657480770833,-24.6730398760835,-14.8523014158347,-16.969590634295,-14.5940141602496,-15.256273526307501,-13.030728651031,-18.9827803714615,-14.5279724763377,-13.1135839713469,-14.0999630724161,Hybrid,M_FALSE,0.08253609670834233,2.1204432952079597
AA0773,0.1111111111,M,TRUE,7.00545604419495,-17.6014454176392,-21.7062816633566,-22.0629904869545,-15.7962007042264,-17.1318817105946,-15.8299593747006,-18.748175522823,-17.6403008835768,-15.4892616657778,-17.3631694980843,-15.9953123496742,-15.2593742247995,-21.2223425553108,-15.6357778752184,-16.3521741700953,-14.7052058562984,-14.2327922159133,-19.7908898583494,-16.9371157687768,Hybrid,M_TRUE,-1.008105762120032,2.8810576665035614
AA0775,0.1304347826,F,FALSE,9.1140358554513,-11.5965997351052,-13.0389562344536,-20.8568651657795,-22.7928365525175,-14.8986116646398,-13.8493572066161,-23.3856273269022,-16.9074640737803,-14.80150827262,-13.6849507263229,-14.6358179664941,-14.3026107672395,-13.0940777195834,-21.8838069958185,-18.784378534471,-15.6947238262598,-14.8811326834643,-24.155501147695,-17.4308547296675,Hybrid,F_FALSE,2.7038276622390898,1.1337407988653552
AA0776,0.8888888889,M,TRUE,9.94578557637575,-13.1117750807406,-16.5455722651497,-17.4775834781348,-14.9003597610491,-15.4486396478089,-14.4564172848832,-17.3939310170049,-15.0470150080798,-18.3656373130043,-17.0818615337744,-19.5252000290755,-17.6795089339878,-26.8080851540403,-14.6055305250243,-12.0628503435417,-17.7500484033673,-17.7410202452663,-28.9064727243877,-14.0868132106207,Hybrid,M_TRUE,-1.9150274655531956,1.9404434371086339
AA0777,0.9444444444,M,FALSE,6.72753762340506,-20.8667272893195,-16.8064820089332,-23.7119175562347,-24.0061826412253,-18.8951318660834,-16.4631899646798,-21.6319118740405,-20.7233021490909,-13.1013841719794,-14.9664416370262,-12.8978609097025,-12.9051683018553,-12.316955264133,-16.3034931982236,-26.0436717066862,-14.0174569473829,-12.5461179681869,-24.4972349329402,-16.8337086237058,M.m.musculus,M_FALSE,1.9691188466079914,2.1318682558459
AA0778,0.75,F,FALSE,5.7472189896589,-20.3116455053717,-13.7551631133389,-18.3891387239223,-18.0062352770556,-17.0336407156018,-15.7724461126677,-20.2651108261877,-18.3645249476423,-16.3461585341523,-15.4187742232175,-15.4559468383164,-14.7586128644667,-13.5876554806148,-18.0410845975869,-19.7111691749888,-14.3598965796206,-15.7794005594796,-16.0065097731187,-15.7699480234981,Hybrid,F_FALSE,1.9655509747108413,2.5122464526993635
AA0779,0.09523809524,F,FALSE,8.93137168151703,-15.4666881502886,-13.6192662692383,-18.3521456091543,-22.9014762220605,-10.2587358761482,-14.609051952311,-23.9659942504461,-13.1169316467223,-13.2396631101835,-11.0117546487962,-13.5250116565619,-11.8071656854226,-10.2459200540626,-18.2683381089294,-17.4224221960842,-13.1498570470558,-13.8796657712574,-23.5366006603131,-14.712677095967,M.m.domesticus,F_FALSE,2.838194594313653,1.4029138766130038
AA0780,0.2222222222,M,FALSE,8.80239332191933,-22.2437000464263,-21.237041482636702,-23.4859283931936,-19.6416560877727,-16.137374788963,-14.3719929027081,-17.2941106921469,-18.6345719315675,-11.7723365995328,-18.125116448306,-10.486680937352,-11.50232733762,-13.7012439064202,-20.7274043745898,-19.9739522988465,-17.0795173972434,-11.3343483580262,-17.7655758351208,-17.4792706849145,Hybrid,M_FALSE,1.966123530985788,2.871078480858777
AA0781,0.1666666667,M,FALSE,9.36211726778057,-14.2795000051949,-12.7345829944942,-17.1267641371717,-21.3078575325946,-10.5089032448603,-14.9397433228111,-20.6825569737385,-11.8052579241093,-13.1666302979281,-11.1613791848306,-13.7343989410184,-13.1951411299003,-10.4943328079431,-17.8205917653156,-15.9550321248015,-14.3829353599803,-13.2396631101835,-17.8460884368607,-16.8115831262429,Hybrid,M_FALSE,2.745105486949705,1.445029297390339
AA0782,0,F,FALSE,11.9049398372413,-19.8292641406832,-13.3292705515086,-14.3985731840694,-17.4851082180409,-12.9830524999629,-14.6907136528541,-15.3997562836446,-15.2325288830436,-12.5857386500491,-10.2877174594258,-11.5891932594548,-10.716651585814,-8.91369956690099,-18.2683381089294,-20.861718684194,-13.5145342882235,-12.2955703606671,-14.8075956810805,-14.5234241221703,M.m.domesticus,F_FALSE,2.7466369146965794,2.244315918941206
AA0783,0.8823529412,M,FALSE,5.80742918578416,-20.0121743637159,-26.529389781811,-18.6139074704086,-21.1816988452361,-22.6089258420635,-14.9851349980836,-21.4755578258598,-22.6217093256081,-12.5461179681869,-19.1851252099363,-13.497653899831,-15.1823903071454,-15.3575957530826,-17.0603472457288,-26.7085143510239,-16.4051936001681,-13.0407864590101,-18.8415026501612,-18.7023406573702,Hybrid,M_FALSE,1.5989235985974684,2.051657442058775
AA0784,0.7647058824,M,TRUE,8.83733348986289,-14.1332133841051,-15.663716844099,-15.8982881165929,-13.5075858704012,-15.1997850043469,-14.3028973437242,-17.2724711458459,-16.2876629763932,-16.0247243463199,-12.7068253709754,-14.1280611962214,-13.5934643320882,-17.5779216818597,-15.1799838549857,-17.1743027920116,-14.9158506788513,-15.5316027727516,-15.7783871972299,-14.2240745272058,Hybrid,M_TRUE,0.03423100209997576,2.723968662664331
AA0785,0.7826086957,F,TRUE,8.29752225938587,-14.0124455652467,-16.3797419851734,-16.0539235036338,-13.4018348280174,-13.3031231817997,-18.2621602275857,-16.9903936382248,-12.9456853649653,-16.3323446023247,-13.5898642622275,-16.4019007275412,-15.3801322056544,-23.4905727989962,-14.6573666698337,-15.7110427777742,-16.2088957889418,-15.9687599426579,-18.8415026501612,-17.5702377226227,Hybrid,F_TRUE,-2.06078890645477,2.130293769310962
AA0786,0.7826086957,F,FALSE,8.81648054871117,-18.1787842103248,-12.1809347149297,-18.2146970562823,-21.622532992836,-9.79422682159805,-12.3867116385729,-19.932579371196,-10.7144832901945,-13.0712292559545,-9.82153435451106,-12.1328176387025,-11.734423061255,-15.0933247681951,-17.2798559966292,-13.6617709746212,-13.3676351308105,-13.990817412818,-19.9409853478231,-14.574238088804,Hybrid,F_FALSE,2.8931659758460198,1.370027838201696
AA0787,0.8125,M,TRUE,11.2985818372647,-14.4525277705103,-20.2938172814473,-17.2770114615127,-14.3872375895796,-15.0954236424853,-19.260733293215,-15.0767840423375,-16.0884168035755,-18.651348007777,-16.6675991045425,-18.1812974318943,-17.7240961894973,-18.0425330408334,-17.6121154670361,-14.5013573390895,-18.0060818692277,-17.4880886559892,-16.500755207352,-15.5767102648863,Hybrid,M_TRUE,-0.3801140779033118,0.1636287843475308
AA0788,0.7647058824,M,TRUE,11.000431291767,-13.4548100700178,-18.2449824809805,-17.3012297038956,-15.0213582761253,-15.4107695554808,-14.9592035982979,-17.0072299640823,-16.3285804760033,-19.4170351363053,-17.1778227015765,-19.3222733972531,-18.0303561808448,-18.6032776091803,-16.7213107865492,-26.3975599802865,-18.7528076018011,-19.316732305335,-19.5855512230245,-15.3753405526383,Hybrid,M_TRUE,-0.3373249438208015,-0.7163930321621176
AA0789,0.8695652174,F,TRUE,7.40287265662844,-17.3719598680694,-18.0127912307015,-18.167128389676,-14.9198659806994,-15.692107330235,-18.9422289199344,-18.4100064459347,-18.0186280728784,-19.3901340655501,-17.1075703073509,-19.1945804630038,-18.2435610734996,-17.4720878977372,-16.0553216028905,-17.1743027920116,-17.7709958339768,-18.489470967779,-17.0554347096312,-19.8074018671656,Hybrid,F_TRUE,-0.7917372687242255,-1.1234815855175002
AA0791,0.75,M,TRUE,10.280080359228,-12.0321047633484,-14.9673129815339,-14.0512438218819,-14.0045495226495,-13.4698455708637,-16.6947543689395,-17.9565758686407,-13.4884333174423,-18.1417952266237,-14.1235246706408,-16.8420302691294,-16.0326209241179,-17.5571678730286,-13.3250072313744,-14.56532301722,-16.3609782177096,-17.7593464056048,-14.5875957384961,-14.6696579965896,Hybrid,M_TRUE,-1.0198939694168963,1.5188844334707543
AA0792,0.875,M,TRUE,8.53539195434306,-11.1746626784501,-13.662527346254,-17.9516479626645,-12.9931574657259,-11.2472037912517,-16.6677660599603,-16.9698786507687,-11.3725600153828,-16.9275987173666,-12.6371303275987,-15.9066309104275,-14.7763132698803,-16.8753475781792,-13.9494919558004,-19.6631964136425,-14.9376654767509,-16.9275987173666,-14.0673664215626,-15.1421378329209,Hybrid,M_TRUE,-2.495428396522569,2.311981050454802
AA0793,0.8695652174,F,FALSE,12.1271829436524,-15.3614609422266,-26.529389781811,-15.8666286407408,-16.9345164379787,-16.0832213239555,-13.4672209282557,-16.6577425211313,-16.3423887949997,-19.5808128576109,-17.4425911082301,-19.9173124989848,-18.8335914633464,-15.2590981948685,-17.0088139965022,-23.1191643818748,-18.7244824600406,-19.8196150677626,-14.760290727125,-15.0589224345646,Hybrid,F_FALSE,0.03526387872636849,-1.0275907664091477
AA0794,0.8695652174,F,FALSE,8.19471488574129,-21.3533948234448,-13.2520245698874,-15.0034903946066,-18.6751320029132,-15.3039767290974,-14.0344205512849,-17.8290174441118,-17.2935238080438,-14.6645053034518,-12.1713554900238,-13.4511896794832,-12.9477456138353,-13.7284238183649,-15.1624821213753,-14.7859020484635,-14.1293805330887,-14.5770186495992,-18.0096560524655,-15.2936181762249,Hybrid,F_FALSE,2.654860433847678,2.6506255133051675
AA0795,0.875,M,TRUE,11.8949699421158,-12.5762250919875,-19.3943652722664,-17.0274836768525,-14.776822048944,-15.1166089344434,-16.075716742282,-19.78415143999,-14.4384392307966,-19.8433815819282,-16.8689221139245,-18.7348525249628,-18.010970569705,-19.6107486082753,-14.6280905593206,-17.286779328432,-17.8097047497926,-19.7451096475312,-17.3838966466136,-16.7498741944479,Hybrid,M_TRUE,-0.8827701110561017,-0.6857728157610808
AA0796,0.8823529412,M,TRUE,8.57233040992956,-11.7168483872275,-16.4273973374415,-20.0696864666178,-13.7502384025594,-13.5495656809382,-13.9102454406851,-17.4792706849145,-11.6338900213232,-18.3808158421821,-14.1002794722855,-17.3638411686439,-16.8735605843188,-18.1786453449367,-14.8413904703761,-17.2056035079313,-13.7461244375546,-17.413434795788,-14.0673664215626,-16.7249207262361,Hybrid,M_TRUE,-2.4346771421072324,2.0551459126777227
AA0797,0.8695652174,F,FALSE,8.41585087207282,-20.5641370255177,-16.8559470001051,-13.9121156301343,-18.3639842590033,-16.5299071620772,-12.8718162098058,-16.4744398696968,-17.8786555576465,-13.697264606551,-15.3702731210315,-10.9111257276681,-11.3747743467489,-11.1101817728926,-13.1360270807995,-17.891060679228602,-13.9898534865772,-15.8238203049249,-16.3530469915384,-15.3997562836446,Hybrid,F_FALSE,2.4182027426353487,3.0446047739829893
AA0798,0.8260869565,F,TRUE,9.66690893728963,-15.0493207982451,-15.3079120243424,-16.2144711293766,-10.6717703659648,-16.5917569385278,-16.1965869623468,-17.8504110460823,-17.7538064848204,-12.7209965304492,-14.3889020812871,-13.4729698719112,-13.3003227588042,-22.596765943082,-18.6848998119568,-16.4629026504148,-13.9296272543543,-12.9331847449228,-19.2073477561458,-15.2521274595823,Hybrid,F_TRUE,-0.7962491059661774,3.3426267611916853
AA0800,1,M,TRUE,8.29246378759411,-22.6592947685522,-16.2048696571539,-16.8663967244876,-14.1536889026869,-13.9932643025061,-13.1512492692502,-18.3891387239223,-15.2717668445965,-16.5882489110448,-14.0865900387085,-15.3238791531616,-14.8295320958055,-18.2993796512156,-17.9168108696931,-14.5211298032697,-14.1019621443179,-16.1685058948132,-18.0569149807057,-16.4744398696968,M.m.musculus,M_TRUE,-1.191336590749704,3.4489018080665117
AA0801,0.7826086957,F,FALSE,9.79364716503278,-17.5052635202163,-15.7105451992838,-14.8172567348087,-17.9528646022814,-16.7443447031523,-11.8787993890596,-15.5230874190367,-17.3271110820211,-13.206035074233,-16.3011606973998,-12.5529267544416,-12.6861942993153,-12.6383899635574,-16.7213107865492,-20.069222277402,-14.1615494652779,-16.1884089535657,-15.8598472542147,-14.3811125594052,Hybrid,F_FALSE,2.161713610527216,3.136327918789895
AA0802,0.7894736842,F,FALSE,13.3849337227208,-14.1081890822222,-12.0920272345451,-12.6473876131904,-16.3592848302669,-11.7364421740857,-15.4372672149768,-14.1762146960418,-12.0224725946758,-14.3784536481316,-11.8579254109886,-14.0417721434567,-13.81973919648,-12.2072202012532,-17.3048389617867,-14.1489619616045,-13.1095077385205,-15.5470675911095,-13.157025002468,-13.8621325762581,Hybrid,F_FALSE,0.924898014821962,2.005568541887867
AA0803,0.8695652174,F,TRUE,4.46868950512611,-21.7787884299823,-15.4186568388164,-14.6185031048152,-14.5334466992677,-20.7109208866761,-14.9592035982979,-17.800288779407,-21.160411033571,-13.7235280208702,-20.3568437840065,-12.0583818869841,-15.4594002903285,-17.780852689584,-17.3543201517576,-16.0385377116539,-17.538552573343,-14.725587334777,-16.4230135457439,-23.2857651967549,Hybrid,F_TRUE,0.2820725090313469,3.401964051983072
AA0804,0.9523809524,F,TRUE,10.5224529039954,-16.330128543866,-15.9717053511123,-13.7597201123801,-12.8446728024169,-19.8672436450006,-13.7847142038229,-14.4300572037928,-19.121432052701,-13.4659656643997,-18.0318371579357,-12.3026050736234,-13.4674173300835,-18.1590152347873,-14.5012294170185,-19.3347131743932,-15.3278091943812,-13.1666302979281,-17.4920285111057,-18.3129226502989,M.m.musculus,F_TRUE,0.3359551684590776,3.2400507594583665
AA0805,0.8095238095,F,TRUE,5.42993765273529,-22.5735759156845,-15.6344985533654,-19.6368356242668,-12.779699746101,-18.370106999277,-15.2984055856329,-17.978134649131,-20.8599466085051,-9.77270084574791,-19.3778883109728,-9.77580963000636,-12.2858504398174,-17.597117896794,-14.5381628150611,-15.1189659059086,-17.5662584413281,-10.6770660496982,-15.7320082899611,-21.1746989845339,Hybrid,F_TRUE,0.08918892313512922,3.408578048561185
AA0806,0.8181818182,F,TRUE,6.66053705656161,-19.0577675844239,-18.1756036415779,-20.2866949700884,-13.9414417928886,-14.3985731840694,-13.2508810261038,-19.300220616477,-17.6625158157678,-14.974003837672,-15.1959741818363,-15.7274387589644,-14.9586375422795,-18.4920577058444,-15.8828207959674,-16.0686151617874,-16.159494247646,-14.5279724763377,-19.4372251767919,-17.4977316580226,Hybrid,F_TRUE,-1.298415502456818,3.3605057078345
AA0807,0.8695652174,F,FALSE,6.85277217122114,-16.7832933728316,-19.6042232448101,-17.3975031993958,-21.5611309283897,-20.8020035456592,-22.6382526572541,-17.9236429068997,-17.0707195068311,-20.1193990952402,-21.4586595107765,-17.0602576759529,-18.878494171339,-14.2251206043691,-16.0268221721084,-17.5214898756871,-16.2747151116722,-18.8045038888127,-14.1362712410698,-17.6530553225347,Hybrid,F_FALSE,0.08463082344660772,-1.6912243846362234
AA0809,0.9444444444,M,FALSE,14.4860550795861,-10.2985620616515,-13.4877282614761,-18.9293558787749,-18.5795254199197,-16.5689612822722,-17.6829501893798,-13.2762303393965,-13.2667586917142,-17.5746209202397,-18.0114434176329,-20.4665217459039,-23.3615214925174,-16.8199006662103,-13.286373138521,-14.0130913344038,-18.8372691844896,-18.7118752118331,-14.0435826589787,-13.5304329843961,M.m.musculus,M_FALSE,-0.5492342630366485,1.2476269577816863
AA0812,0.8888888889,M,TRUE,9.31274575764151,-16.1873892018595,-12.8465039349759,-13.66745951961,-10.3995621862709,-18.0233809011412,-9.93984371705489,-13.783479867692,-18.5828859271099,-12.2414276083365,-17.7040576105967,-10.6830975669481,-11.1244203488418,-15.7825662009926,-13.3766884152055,-14.0130913344038,-10.6356218932004,-11.4534687614864,-12.6312160326446,-12.9448510493072,Hybrid,M_TRUE,0.7566165980233643,3.068967774074061
AA0813,0.8888888889,M,TRUE,11.7542574397571,-15.8579239269848,-15.4417262587261,-14.8937818456172,-11.7676772253853,-17.584414627415,-11.3481470120716,-14.148597826061,-17.6919300333318,-14.2529505163628,-14.2274686336852,-13.1390848420682,-12.820962070494,-18.380649753633,-15.9773997524393,-14.3312471792337,-14.3192234084605,-13.7781361889139,-15.9793575418479,-14.6067951401557,Hybrid,M_TRUE,0.28431215429375434,3.055865541020408
AA0817,0.8888889,M,TRUE,13.3797418463816,-14.8583011880358,-14.5757652857256,-12.7374452172927,-15.1723679785032,-18.0027548369583,-12.8121713200661,-12.8989189089603,-15.5889867829569,-14.0495783516856,-15.2444252540911,-13.7895145713768,-13.4446747654572,-16.7807144443838,-15.7446560228935,-15.5099477085763,-13.5473101400006,-13.8509672634834,-14.5875957384961,-13.675793333239,Hybrid,M_TRUE,0.6077162642329003,2.7740381944593637
AA0819,0.8695652174,F,TRUE,7.24072088021625,-24.5009683636399,-19.1384214535618,-15.7839139319869,-13.170343538214,-16.1721325333073,-21.9658715342825,-17.4308547296675,-19.0569682533211,-15.9035627440456,-14.5315981142231,-14.4372286973562,-14.198316474494,-20.0878732914439,-14.9427724718869,-12.9242527518915,-15.1401256517351,-15.0823284920228,-18.872411025818,-16.3219686616259,Hybrid,F_TRUE,-0.8816233868078318,2.938758615627577
AA0820,0.8823529412,M,TRUE,11.5501853589864,-15.5505328586932,-14.9949256942315,-25.1252692084662,-18.148393107848,-11.8831955753503,-10.9901135114053,-15.1745027667058,-11.1229674986714,-13.7781361889139,-11.3003972759298,-12.9424923275779,-12.8671237055216,-11.4760991371048,-15.3205772456702,-17.5554563899507,-13.3220719639203,-14.2709723161052,-17.4496470867992,-14.9624304414746,Hybrid,M_TRUE,1.8489068041267849,1.386115893423792
AA0821,0.8823529412,M,TRUE,8.78753797584822,-14.7543464166316,-14.3688344666848,-15.426543114164,-19.9098697108345,-15.6746752055239,-11.3481470120716,-18.7721610434018,-16.5496687903753,-14.5419284138333,-11.9419915634382,-13.9300172881162,-13.6290273019053,-12.667749947275,-14.1748221644483,-16.3521741700953,-13.8138030093652,-15.1740126532328,-19.7129437514388,-15.0767840423375,Hybrid,M_TRUE,2.724256833142107,2.5552129307262796
AA0824,0.2222222,M,TRUE,10.0822014858796,-13.8042864706148,-14.025649565911,-16.3469565344901,-20.1938125693495,-13.9178962157046,-14.7696176695488,-19.4803281996505,-12.8175548060508,-17.4709080078327,-13.6264922423421,-17.0967505791577,-15.858555561543,-13.8585534516056,-14.4482031125329,-16.491210599555,-15.4906759678883,-18.7328531877176,-20.2214707664641,-15.7825662009926,Hybrid,M_TRUE,1.7902239547132834,0.8386182029749667
